tran_dt,tran_tmng,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-14,12,148,2000000000052200,136,2000000000307884,2005246.0,5,0,,sdv-pii-pr15h,159-2000000001018477
2023-03-12,12,153,2000000001661370,134,2000000000188268,91787.0,2,0,,sdv-pii-l4o89,147-2000000001890605
2023-03-22,6,165,2000000001909740,136,2000000000910216,87369.0,7,0,,sdv-pii-5mc4c,148-2000000000375934
2023-03-01,12,134,2000000000681882,161,2000000000583657,78885.0,5,4,,sdv-pii-bzqe9,161-2000000001235546
2023-03-14,12,135,2000000000889368,136,2000000000304089,16032.0,5,0,,sdv-pii-tiotk,165-2000000000495044
2023-03-03,12,148,2000000000661567,136,2000000000525627,245225.0,4,0,,sdv-pii-lof66,109-2000000001312264
2023-03-19,12,160,2000000000187697,160,2000000000218526,254097.0,4,0,,sdv-pii-oqb3s,160-2000000002015801
2023-03-22,15,135,2000000000272143,165,2000000000529192,77462.0,4,0,,sdv-pii-16mo0,165-2000000001271847
2023-03-14,3,165,2000000001334044,165,2000000001808036,98677.0,7,0,,sdv-pii-arsvu,137-2000000000437435
2023-03-08,15,150,2000000000136569,136,2000000000785450,2036882.0,5,0,01,sdv-pii-txfm5,165-2000000000514239
2023-03-15,3,137,2000000001182848,160,2000000000506314,72247.0,7,3,,sdv-pii-xpuei,165-2000000000998356
2023-03-15,6,136,2000000001261816,160,2000000000793817,67366.0,7,3,,sdv-pii-43xd9,153-2000000000424386
2023-03-15,12,148,2000000000528560,153,2000000001876078,95059.0,3,0,,sdv-pii-tzxp2,153-2000000001356992
2023-03-01,18,157,2000000000697876,153,2000000000714891,86974.0,2,0,,sdv-pii-t0l02,136-2000000001874481
2023-03-06,9,160,2000000000179116,153,2000000000657262,3564813.0,5,0,,sdv-pii-96c3f,165-2000000001527257
2023-03-07,21,148,2000000000175750,136,2000000000369092,5795.0,4,0,,sdv-pii-4ju8g,160-2000000001460349
2023-03-08,15,148,2000000000570503,165,2000000001341744,80591.0,4,0,01,sdv-pii-b7y7n,165-2000000002010299
2023-03-24,18,135,2000000000290236,165,2000000000242726,90267.0,4,0,,sdv-pii-ui3eu,165-2000000000414741
2023-03-01,15,161,2000000000873849,154,2000000002022362,6812.0,7,0,,sdv-pii-jq5tj,160-2000000000400040
2023-03-13,6,160,2000000002057696,165,2000000001217814,27825.0,7,0,,sdv-pii-ox31h,165-2000000000998356
2023-03-01,3,165,2000000001398786,160,2000000000160558,86318.0,5,0,,sdv-pii-v5h3i,154-2000000001385913
2023-03-06,9,148,2000000001959656,135,2000000000534700,847362.0,4,0,02,sdv-pii-d8hq0,133-2000000001308230
2023-03-07,18,159,2000000001646772,165,2000000000527620,9001094.0,2,0,,sdv-pii-zsp39,159-2000000000584601
2023-03-14,15,136,2000000000241255,165,2000000002048750,10644115.0,2,0,02,sdv-pii-tb23c,165-2000000000584319
2023-03-06,21,119,2000000000240092,135,2000000000246236,7453744.0,4,0,01,sdv-pii-r9fz0,165-2000000002010299
2023-03-07,15,148,2000000001270404,154,2000000001803288,100744.0,4,0,,sdv-pii-sowf2,161-2000000001417331
2023-03-05,9,150,2000000000394227,153,2000000000664158,82223.0,6,0,,sdv-pii-hs8bj,135-2000000000569743
2023-03-06,12,160,2000000001985724,160,2000000000782341,8558514.0,2,0,,sdv-pii-sasp8,165-2000000000584319
2023-03-08,21,161,2000000001934673,135,2000000000510889,163157.0,2,0,,sdv-pii-a9f6q,159-2000000000998968
2023-03-06,18,148,2000000001562871,134,2000000000362427,35614.0,4,0,02,sdv-pii-o43lp,160-2000000001221997
2023-03-19,12,154,2000000002017372,166,2000000000994613,969825.0,4,0,,sdv-pii-q14u1,161-2000000002089685
2023-03-19,6,135,2000000000348226,165,2000000001162419,95866.0,7,0,,sdv-pii-vsu4e,165-2000000001532677
2023-03-14,12,159,2000000000839420,161,2000000001294548,197214.0,6,0,,sdv-pii-aiofi,153-2000000000481766
2023-03-13,18,160,2000000001965399,133,2000000000554092,11510612.0,2,0,,sdv-pii-obvb9,153-2000000000198804
2023-03-25,12,135,2000000000839114,136,2000000000053737,79936.0,4,0,SP,sdv-pii-sxyz3,136-2000000002098125
2023-03-21,21,165,2000000000855888,165,2000000001164546,107240.0,2,0,,sdv-pii-2zsbz,161-2000000001286840
2023-03-12,12,147,2000000000077441,166,2000000000565277,291115.0,4,0,02,sdv-pii-par5q,135-2000000001123401
2023-03-11,18,149,2000000000260484,160,2000000000266394,75152.0,4,0,,sdv-pii-cw8p4,159-2000000002067814
2023-03-10,6,160,2000000000614013,138,2000000001905392,946383.0,4,0,,sdv-pii-18cdh,161-2000000000708404
2023-03-07,0,135,2000000000251615,165,2000000000467576,108541.0,7,0,,sdv-pii-dbbbt,165-2000000000192562
2023-03-18,9,135,2000000000074328,137,2000000000601023,3230999.0,4,0,01,sdv-pii-j1wru,159-2000000001128371
2023-03-14,3,135,2000000001123695,160,2000000001940688,94702.0,4,0,,sdv-pii-6y3c9,159-2000000000740775
2023-03-13,15,161,2000000001103109,165,2000000001862594,859450.0,7,0,,sdv-pii-4r5qr,153-2000000001008678
2023-03-14,6,158,2000000001948507,165,2000000002039778,1.0,7,0,,sdv-pii-lgicu,147-2000000000324159
2023-03-05,12,148,2000000000036274,136,2000000000293511,1601256.0,4,0,01,sdv-pii-y8q9w,136-2000000000172066
2023-03-08,3,165,2000000001805687,161,2000000000994527,17891.0,7,3,,sdv-pii-9pah9,159-2000000001598160
2023-03-03,21,165,2000000000171319,134,2000000000679437,431381.0,2,0,,sdv-pii-nr85z,136-2000000000710283
2023-03-14,12,149,2000000000203878,133,2000000000100404,19868863.0,4,0,,sdv-pii-x672o,153-2000000001852801
2023-03-20,12,148,2000000001784422,160,2000000000328946,1.0,4,0,SP,sdv-pii-tt2fk,161-2000000002080425
2023-03-10,18,165,2000000000525144,135,2000000001718943,98408.0,2,0,,sdv-pii-1vks6,159-2000000000535742
2023-03-09,15,157,2000000000637076,153,2000000001597093,79316.0,4,0,,sdv-pii-s99zi,153-2000000001356992
2023-03-24,3,153,2000000002052957,165,2000000001527368,354775.0,4,0,,sdv-pii-m3851,165-2000000000305332
2023-03-20,18,147,2000000000232090,165,2000000000459456,1.0,5,0,,sdv-pii-30lw3,133-2000000001362627
2023-03-05,0,119,2000000000184566,165,2000000000741194,223767.0,4,0,01,sdv-pii-epnfz,135-2000000000803052
2023-03-25,6,136,2000000001170323,135,2000000000424896,14589.0,7,3,,sdv-pii-62s9m,159-2000000001598160
2023-03-14,15,160,2000000001388711,153,2000000001835190,1.0,3,0,,sdv-pii-tinj5,153-2000000001356992
2023-03-15,12,136,2000000001119206,165,2000000001977095,92139.0,7,0,,sdv-pii-asr6i,135-2000000000528696
2023-03-13,9,148,2000000000188648,137,2000000000957683,246500.0,4,0,02,sdv-pii-75p7x,160-2000000000379648
2023-03-05,18,136,2000000001782818,136,2000000002076361,7605237.0,2,0,01,sdv-pii-ruug5,165-2000000000107113
2023-03-25,6,135,2000000001250884,161,2000000001129774,1804096.0,5,0,,sdv-pii-6c110,135-2000000000636388
2023-03-12,12,161,2000000000160742,135,2000000000422519,44962.0,6,0,,sdv-pii-58jcv,135-2000000002042356
2023-03-03,12,148,2000000001854397,160,2000000000518243,4701400.0,4,0,01,sdv-pii-p7bik,160-2000000000467164
2023-03-23,15,135,2000000001012806,160,2000000000416377,90554.0,4,0,SP,sdv-pii-ee11l,161-2000000000645964
2023-03-15,9,135,2000000000777014,153,2000000000404617,73876.0,4,0,,sdv-pii-26fh3,160-2000000000653077
2023-03-20,6,161,2000000000305210,161,2000000000366854,4301.0,7,3,,sdv-pii-86tyf,160-2000000000634921
2023-03-14,12,148,2000000001332020,134,2000000001239031,8536270.0,2,0,,sdv-pii-umffn,154-2000000001385913
2023-03-14,18,165,2000000001707440,153,2000000001903630,218511.0,2,0,,sdv-pii-ldbwx,159-2000000001042525
2023-03-15,18,135,2000000001139244,153,2000000001864438,89936.0,4,0,,sdv-pii-o3502,148-2000000001516921
2023-03-16,18,166,2000000001782312,153,2000000001050924,44011.0,4,0,,sdv-pii-7nlp0,146-2000000001820595
2023-03-14,6,161,2000000002075837,165,2000000001737353,947505.0,7,0,,sdv-pii-c2ttd,165-2000000000998356
2023-03-20,15,137,2000000000087687,136,2000000000412913,1724532.0,4,0,,sdv-pii-awsjq,137-2000000002076224
2023-03-19,18,160,2000000001825198,165,2000000001897573,7871564.0,2,0,,sdv-pii-olo6w,159-2000000001257130
2023-03-15,6,165,2000000001981339,154,2000000001354978,2151698.0,2,0,,sdv-pii-wl9l8,159-2000000001524249
2023-03-17,18,147,2000000001889805,137,2000000000746662,1735887.0,5,0,,sdv-pii-b64gv,133-2000000000696043
2023-03-03,18,160,2000000000051035,153,2000000001928173,100417.0,2,0,,sdv-pii-rriom,153-2000000001356992
2023-03-12,15,134,2000000000023222,137,2000000000527578,61941.0,4,0,,sdv-pii-4qxuq,148-2000000000375934
2023-03-06,18,165,2000000001862192,160,2000000000762807,7551077.0,2,0,,sdv-pii-fccrw,165-2000000001532677
2023-03-16,12,134,2000000000677158,135,2000000000291606,1687381.0,4,0,,sdv-pii-yyokc,160-2000000000653077
2023-03-14,3,158,2000000001467552,114,2000000001366614,93797.0,7,0,,sdv-pii-t4eqs,159-2000000000446516
2023-03-05,15,157,2000000000113955,154,2000000001343824,100150.0,3,0,,sdv-pii-y93jf,153-2000000001356992
2023-03-01,15,136,2000000000216041,165,2000000000500431,912061.0,4,1,,sdv-pii-bug1c,148-2000000000174098
2023-03-11,6,160,2000000001753420,160,2000000000646070,4029167.0,2,0,,sdv-pii-00a7x,166-2000000001144609
2023-03-15,15,158,2000000000224546,153,2000000001356592,89265.0,2,0,,sdv-pii-zney6,153-2000000001356992
2023-03-09,18,165,2000000000281589,136,2000000001841543,742611.0,2,0,,sdv-pii-1igbc,136-2000000000110147
2023-03-15,21,149,2000000001831204,127,2000000000516050,1.0,4,0,02,sdv-pii-4oza6,133-2000000000822249
2023-03-05,12,148,2000000000308070,137,2000000001184392,1945031.0,4,0,,sdv-pii-47i1b,165-2000000000437163
2023-03-13,18,136,2000000001138049,135,2000000000395267,90701.0,7,0,,sdv-pii-xkge2,165-2000000002010710
2023-03-03,6,136,2000000001808862,136,2000000001836110,1.0,6,4,01,sdv-pii-mu1bu,135-2000000000636388
2023-03-07,12,148,2000000001170678,136,2000000001135710,954698.0,4,0,01,sdv-pii-17idw,135-2000000000894654
2023-03-09,6,165,2000000001803904,165,2000000001733563,3108190.0,5,0,,sdv-pii-4j9ls,133-2000000002058513
2023-03-22,9,135,2000000001123549,135,2000000000681029,85556.0,5,0,,sdv-pii-v7v91,136-2000000001991318
2023-03-16,12,157,2000000000543999,160,2000000001333832,1.0,2,0,,sdv-pii-7wc9i,121-2000000001934482
2023-03-06,9,165,2000000000715724,161,2000000000237561,1.0,4,0,02,sdv-pii-jgrcn,137-2000000000653813
2023-03-16,18,161,2000000000283286,153,2000000001392288,1098992.0,7,0,,sdv-pii-xshkt,153-2000000000198804
2023-03-09,15,135,2000000000385854,165,2000000000454857,94330.0,4,0,,sdv-pii-2jeev,165-2000000000259395
2023-03-17,3,137,2000000000757629,165,2000000000615116,87586.0,7,3,,sdv-pii-4wg52,159-2000000000740775
2023-03-17,15,136,2000000000466372,153,2000000001905638,84249.0,7,0,,sdv-pii-vqfkn,133-2000000000713580
2023-03-15,18,148,2000000000085257,160,2000000000510742,90233.0,4,0,01,sdv-pii-51fci,133-2000000000169491
2023-03-14,3,137,2000000001763681,165,2000000000476523,9590.0,6,0,,sdv-pii-r91ax,148-2000000000699715
2023-03-01,6,135,2000000001138742,153,2000000000715352,21988.0,7,0,,sdv-pii-rsea4,159-2000000001225694
2023-03-14,18,150,2000000001966261,160,2000000001799134,881110.0,4,0,01,sdv-pii-uj2uq,123-2000000001381740
2023-03-19,12,165,2000000001966302,147,2000000000367637,847896.0,2,0,,sdv-pii-79grx,161-2000000000687886
2023-03-14,6,166,2000000002066713,161,2000000000469679,14899.0,7,0,,sdv-pii-e283b,165-2000000000998356
2023-03-06,18,160,2000000001880616,134,2000000001965068,1.0,2,0,,sdv-pii-pma1z,165-2000000001478675
2023-03-13,18,147,2000000000079186,161,2000000000602422,194514.0,4,0,01,sdv-pii-57yrb,165-2000000001742292
2023-03-11,9,148,2000000000133996,165,2000000000126542,1667977.0,4,0,01,sdv-pii-nwj23,165-2000000001154583
2023-03-01,15,132,2000000001327126,165,2000000000529783,75347.0,4,0,,sdv-pii-e6ogw,160-2000000001939770
2023-03-20,18,165,2000000000116852,160,2000000000710228,7969214.0,2,0,,sdv-pii-9n1ig,153-2000000001356992
2023-03-12,12,147,2000000000174240,165,2000000000180621,1819102.0,4,0,01,sdv-pii-1nc75,135-2000000001534668
2023-03-23,12,149,2000000000573643,154,2000000000522281,99065.0,6,0,02,sdv-pii-4mx5u,161-2000000000437654
2023-03-03,18,160,2000000001295986,135,2000000001944732,17165362.0,2,0,,sdv-pii-rao6f,153-2000000001852801
2023-03-23,18,134,2000000001728704,161,2000000001232890,81607.0,7,4,,sdv-pii-57nox,135-2000000000005488
2023-03-25,0,148,2000000000924678,148,2000000001748026,1782464.0,4,0,01,sdv-pii-du2ty,160-2000000000184242
2023-03-08,9,135,2000000001957646,165,2000000001532989,10826.0,7,1,,sdv-pii-wt265,153-2000000001917830
2023-03-06,12,149,2000000000341066,126,2000000000096975,1953752.0,4,0,02,sdv-pii-9xh9p,133-2000000001722017
2023-03-02,15,165,2000000000673674,153,2000000000504544,1861377.0,2,0,,sdv-pii-murzg,153-2000000000853025
2023-03-10,21,165,2000000002010728,136,2000000000665091,1920995.0,2,0,,sdv-pii-a3aa3,161-2000000002089685
2023-03-20,21,147,2000000002021964,135,2000000000835020,93786.0,2,0,,sdv-pii-rnbgt,133-2000000001552791
2023-03-13,0,150,2000000000149651,136,2000000001318096,7535250.0,4,0,02,sdv-pii-iwmcl,165-2000000000290336
2023-03-08,18,150,2000000000661075,165,2000000001891949,1922307.0,4,0,01,sdv-pii-chfk1,160-2000000000986701
2023-03-13,12,136,2000000000804324,153,2000000000748976,1.0,4,0,SP,sdv-pii-u9ks4,165-2000000001532677
2023-03-24,12,136,2000000001415088,165,2000000000641979,253758.0,4,0,01,sdv-pii-d9h9t,160-2000000000653077
2023-03-14,3,160,2000000000829412,165,2000000000322886,103520.0,6,0,,sdv-pii-c232p,160-2000000000482736
2023-03-11,6,135,2000000001862481,165,2000000000670062,939614.0,7,0,,sdv-pii-jw5mf,165-2000000000580871
2023-03-24,15,149,2000000000128133,165,2000000001625640,1894279.0,4,0,02,sdv-pii-zahgw,137-2000000002097736
2023-03-01,0,154,2000000000211852,148,2000000000389768,27132.0,4,0,,sdv-pii-srbhd,160-2000000000482736
2023-03-15,18,165,2000000001771833,160,2000000000837950,10018964.0,2,0,,sdv-pii-rws3v,133-2000000000001209
2023-03-21,18,149,2000000000253441,161,2000000000676536,7136.0,5,0,,sdv-pii-d4luh,136-2000000001236787
2023-03-14,9,134,2000000001537962,165,2000000000181452,1861233.0,4,0,01,sdv-pii-nuh4v,122-2000000001640794
2023-03-07,18,136,2000000001832453,135,2000000000640560,85204.0,4,3,SP,sdv-pii-9fe6z,154-2000000000996954
2023-03-08,12,148,2000000001106876,135,2000000000184331,3097460.0,4,0,,sdv-pii-ux9ew,132-2000000000400800
2023-03-13,15,160,2000000000072170,153,2000000001902476,1.0,2,0,,sdv-pii-98lmv,153-2000000001356992
2023-03-14,3,136,2000000001787416,160,2000000000351828,84133.0,7,3,,sdv-pii-7zr10,160-2000000001830903
2023-03-26,6,166,2000000002000702,160,2000000001607435,1.0,7,1,,sdv-pii-zxr00,133-2000000002091789
2023-03-09,6,135,2000000001907540,165,2000000001424926,396125.0,7,4,,sdv-pii-dwx4b,135-2000000000242770
2023-03-14,18,148,2000000001797840,153,2000000001893412,1.0,3,0,,sdv-pii-viqzx,159-2000000000462318
2023-03-15,9,147,2000000000090519,161,2000000002039124,84949.0,4,0,01,sdv-pii-kh4ey,161-2000000001766276
2023-03-13,6,160,2000000000054073,133,2000000001160018,1725361.0,2,0,,sdv-pii-0559j,133-2000000001244521
2023-03-10,6,165,2000000001170840,161,2000000000296240,1.0,5,0,,sdv-pii-amhg2,161-2000000002089685
2023-03-08,12,149,2000000001804785,160,2000000001050797,2449796.0,2,0,01,sdv-pii-qczj1,135-2000000001995326
2023-03-09,9,135,2000000001905291,165,2000000000423041,73523.0,5,0,,sdv-pii-y1bfb,159-2000000000740775
2023-03-13,6,165,2000000001795646,125,2000000000184486,245530.0,4,0,02,sdv-pii-lr4wj,136-2000000000485341
2023-03-02,15,148,2000000000280122,165,2000000000517594,1.0,4,0,02,sdv-pii-f6oei,165-2000000001790892
2023-03-13,12,150,2000000000631789,136,2000000001008048,82539.0,4,0,,sdv-pii-65tlp,137-2000000000839410
2023-03-23,0,149,2000000000280517,165,2000000001979878,16789.0,4,0,SP,sdv-pii-qm1kr,133-2000000000087641
2023-03-14,6,136,2000000000622567,161,2000000001879407,23585.0,7,0,,sdv-pii-hzp6s,135-2000000000242770
2023-03-24,21,147,2000000000451463,138,2000000000047432,1818424.0,7,0,,sdv-pii-epw8h,159-2000000002032923
2023-03-06,12,165,2000000001697607,161,2000000001702089,1915995.0,2,0,,sdv-pii-7373h,137-2000000001317951
2023-03-13,9,166,2000000000078613,135,2000000001876166,918925.0,7,0,,sdv-pii-os7gt,135-2000000001764018
2023-03-24,12,148,2000000000366007,134,2000000000143385,1842983.0,4,0,01,sdv-pii-za2ui,135-2000000001089877
2023-03-01,12,148,2000000001856919,166,2000000000262949,7417240.0,4,0,02,sdv-pii-kj5zw,135-2000000001534668
2023-03-08,9,126,2000000001033145,160,2000000000332016,4087505.0,4,0,01,sdv-pii-37hmo,166-2000000000095133
2023-03-13,3,135,2000000001234150,165,2000000001512632,228998.0,7,0,,sdv-pii-9ek46,159-2000000001429869
2023-03-13,15,149,2000000001069195,135,2000000000938088,10169.0,7,0,,sdv-pii-km1cf,147-2000000000198379
2023-03-08,15,136,2000000000126981,165,2000000000568389,886040.0,5,0,,sdv-pii-ycgl8,160-2000000001395273
2023-03-22,9,165,2000000000375573,165,2000000000943933,885721.0,7,1,,sdv-pii-aoa2d,165-2000000001264266
2023-03-24,12,148,2000000001806942,136,2000000000268968,7666965.0,4,0,01,sdv-pii-wj1th,154-2000000000209048
2023-03-23,18,154,2000000000169020,135,2000000001975013,1888564.0,4,0,SP,sdv-pii-adntr,165-2000000001534964
2023-03-08,6,149,2000000001867808,136,2000000001557312,3228746.0,4,0,,sdv-pii-4j97k,135-2000000001586804
2023-03-13,0,135,2000000001175662,165,2000000001034730,95005.0,5,0,,sdv-pii-0uj6s,133-2000000000087641
2023-03-22,18,165,2000000001923286,147,2000000000778448,9291601.0,2,0,,sdv-pii-41kfo,165-2000000001742292
2023-03-16,9,135,2000000001951177,154,2000000000696618,310116.0,4,0,,sdv-pii-p99yl,165-2000000001932282
2023-03-12,12,149,2000000001096716,134,2000000000729883,1857895.0,4,3,,sdv-pii-3cxp8,133-2000000001686732
2023-03-12,9,159,2000000002044571,149,2000000001523730,4412161.0,2,1,,sdv-pii-2to2h,136-2000000001260719
2023-03-04,18,165,2000000001565867,153,2000000001222282,1.0,5,0,,sdv-pii-kzxwo,153-2000000001356992
2023-03-16,6,136,2000000001147620,160,2000000001580207,8403.0,7,3,01,sdv-pii-5geqj,159-2000000001598160
2023-03-09,21,137,2000000001135919,160,2000000001210607,1.0,6,0,,sdv-pii-dmkhf,135-2000000001877916
2023-03-06,18,165,2000000000262387,160,2000000001382948,336497.0,3,0,,sdv-pii-10os1,165-2000000000998356
2023-03-15,15,161,2000000001993816,134,2000000001911385,911825.0,2,0,,sdv-pii-pcxwn,165-2000000000584319
2023-03-08,12,160,2000000001973497,135,2000000000660013,13761.0,7,1,,sdv-pii-zpfge,136-2000000001260719
2023-03-07,6,137,2000000001098352,161,2000000000393442,4091.0,4,3,,sdv-pii-qbdjb,160-2000000000634921
2023-03-13,12,134,2000000002029720,153,2000000001345943,48951.0,3,0,,sdv-pii-h8ope,153-2000000001356992
2023-03-09,21,135,2000000000300688,135,2000000000625136,80750.0,5,0,,sdv-pii-nf9fh,159-2000000000740775
2023-03-03,15,136,2000000000106518,153,2000000001829573,7427022.0,2,0,,sdv-pii-c922p,161-2000000000426072
2023-03-06,6,160,2000000001815186,136,2000000001169544,318214.0,2,0,,sdv-pii-ekl9j,160-2000000002029455
2023-03-07,9,149,2000000001533234,135,2000000000683818,933612.0,4,0,02,sdv-pii-6fd0k,135-2000000002087007
2023-03-09,12,165,2000000001971693,160,2000000001879580,12660.0,2,0,,sdv-pii-12w7t,133-2000000001366208
2023-03-22,0,149,2000000000144053,165,2000000000358700,10322.0,4,0,02,sdv-pii-qo9ud,160-2000000002097056
2023-03-22,12,148,2000000000616527,165,2000000002060149,1041815.0,6,0,,sdv-pii-9q9uy,165-2000000000633313
2023-03-10,9,160,2000000000094237,153,2000000001886638,1950054.0,4,0,,sdv-pii-sgbzs,153-2000000001356992
2023-03-09,0,154,2000000000832189,165,2000000000429668,567911.0,4,0,01,sdv-pii-kkw2g,135-2000000000528696
2023-03-13,12,136,2000000002078804,136,2000000000224698,937087.0,4,0,,sdv-pii-ymtuk,154-2000000000996954
2023-03-09,9,136,2000000000781396,160,2000000000563016,7829.0,7,3,,sdv-pii-49m7e,159-2000000000740775
2023-03-10,6,135,2000000000166718,161,2000000001666349,314228.0,4,4,,sdv-pii-ozwrh,165-2000000000982584
2023-03-06,21,149,2000000001169194,153,2000000001903161,8577673.0,7,0,,sdv-pii-4mm6h,153-2000000000464404
2023-03-19,18,108,2000000001860245,165,2000000000830678,999422.0,1,0,,sdv-pii-io5bd,159-2000000000492711
2023-03-06,18,148,2000000000126665,137,2000000000523999,1023667.0,2,0,,sdv-pii-hlbva,147-2000000001473822
2023-03-13,18,148,2000000001797366,135,2000000000638110,825551.0,4,0,01,sdv-pii-6jq0y,148-2000000000695978
2023-03-12,18,165,2000000001887450,136,2000000000691814,9878231.0,7,0,,sdv-pii-98ye4,132-2000000000151603
2023-03-09,9,136,2000000001833762,165,2000000000924139,251214.0,4,0,,sdv-pii-9ow56,160-2000000001096641
2023-03-13,6,149,2000000000093905,137,2000000000282910,77412.0,6,0,,sdv-pii-9yqrp,159-2000000001137009
2023-03-13,6,133,2000000000208430,135,2000000000220394,1707707.0,4,0,,sdv-pii-2k8xi,123-2000000000727454
2023-03-12,12,160,2000000001914716,165,2000000001664488,5276.0,5,0,,sdv-pii-0wodf,137-2000000000839410
2023-03-22,6,122,2000000002056123,135,2000000001874378,1026409.0,2,0,,sdv-pii-nmvj6,165-2000000000584319
2023-03-25,6,137,2000000001198750,160,2000000000321169,211275.0,7,3,,sdv-pii-bpydu,153-2000000000424386
